scenario,reward_share,liquidity_share,avg_liquidity_MW,min_daylight_liquidity_MW,avg_slippage_pct,peak_slippage_pct,producer_reward_kWh,reward_gini,fulfilled_demand_ratio,unmet_demand_MWh,liquidity_drawdown_pct,composite_score,pareto_efficient,reward_score,slippage_score,unmet_score,drawdown_score,scenario_score,selected_ratio
cloudy_weather,0.8,0.19999999999999996,0.026311365238333332,0.0182764944,27.075404444643482,54.71578029709926,23936.731886400004,0.6649183249384834,0.38932831030233317,23.61973125,66.89494733913062,0.6041519834076323,True,0.8000000000000003,0.5581291017772058,0.24329436735594911,0.25194645812394023,0.47531028005953946,False
cloudy_weather,0.825,0.17500000000000004,0.025272444583541675,0.0182419326,26.417262579930675,52.54457026615385,24684.754757849998,0.6649183249384834,0.37035852333722385,24.353450001899994,63.87415141585871,0.5999526589260307,True,0.8250000000000001,0.600600625193675,0.212951403418807,0.28572654435724654,0.4758508230074062,False
cloudy_weather,0.85,0.15000000000000002,0.02423352392875,0.0182073708,25.715168879224755,50.15467204645298,25432.7776293,0.6649183249384829,0.3513805505378086,25.087485367799996,60.24671208506313,0.5964441978985013,True,0.8500000000000001,0.6459084693666012,0.18259534589892706,0.3262904276889084,0.47715060164823264,False
cloudy_weather,0.875,0.125,0.023194603273958336,0.018172809,24.96438126058226,47.51129347009697,26180.800500749996,0.6649183249384834,0.3323959862639791,25.8217756806,55.80949058948372,0.5938399407081424,True,0.875,0.6943586525803441,0.15222874504132738,0.37590970968085535,0.4793701510072167,False
cloudy_weather,0.9,0.09999999999999998,0.022155682619166665,0.018138247200000002,24.15761912522833,44.57184871892683,26928.8233722,0.6649183249384829,0.3133855522779349,26.5570665894,50.25725620617,0.5924510040684441,True,0.9000000000000001,0.7464210098931663,0.12182076450211937,0.43799763651197987,0.48273788589875344,False
cloudy_weather,0.925,0.07499999999999996,0.021116761964374998,0.0181036854,23.288938514055367,41.283646584295916,27676.84624365,0.6649183249384831,0.2943583627760761,27.29300557275,43.109334301840015,0.5927740519192836,True,0.9250000000000002,0.802479119697448,0.09138598281785655,0.5179293579689117,0.4875861155228865,False
cloudy_weather,0.95,0.050000000000000044,0.020077841309583337,0.0180691236,22.35130295223741,37.580703988456534,28424.869115099995,0.6649183249384834,0.27532499718796294,28.0291834365,33.562398372615405,0.595631244457493,True,0.95,0.8629870631288282,0.06094132222652796,0.624688082207308,0.4944390943963239,False
cloudy_weather,0.975,0.025000000000000022,0.01903892065479167,0.018034561799999998,21.33505759864346,33.379272618198854,29172.891986549996,0.6649183249384831,0.2562831998911219,28.76568742425,20.16515381407254,0.6024921709396455,True,0.975,0.9285678909810086,0.030483174766088365,0.774502928350933,0.5042002474868678,False
cloudy_weather,1.0,0.0,0.018,0.018,20.228140359788366,28.571428571428573,29920.914857999996,0.6649183249384829,0.23722575604579413,29.502796593599996,0.0,0.6162953095010306,True,1.0,1.0,0.0,1.0,0.5186128780228971,False
high_demand,0.0,1.0,0.0747943291286111,0.0198893784,43.01292439701607,85.55583518887997,0.0,0.0,0.8747202349629675,7.268408945,93.2469060565036,0.5143513508827997,True,0.0,0.004179285183071653,0.9806122186051331,0.0013715961414508288,0.5361168119265304,False
